attribute,attribute_type,model,disease,auroc_baseline,auroc_residualized,auroc_drop,log_or,abs_log_or,odds_ratio,erank,norm_erank,log_erank,abs_log_or_z,log_erank_z,interaction_z,predicted_drop,residual
aki,comorbidity,CLIP-ViT-B16,Atelectasis,0.695069,0.687423,0.007646,0.05902623518226115,0.05902623518226115,1.0608030707369989,63.77312931303896,0.12455689318952921,4.155331930991456,-0.7370583004252176,0.3557818495420743,-0.26223196534562176,0.00016028808333806883,0.007485711916661931
aki,comorbidity,CLIP-ViT-B16,Cardiomegaly,0.782114,0.75973,0.022384,0.5972805004767824,0.5972805004767824,1.8171702809794947,63.77312931303896,0.12455689318952921,4.155331930991456,2.018283434005349,0.3557818495420743,0.7180686130505521,0.016442164872646558,0.005941835127353443
aki,comorbidity,CLIP-ViT-B16,Consolidation,0.845705,0.835595,0.01011,0.34866277288375475,0.34866277288375475,1.4171712011936606,63.77312931303896,0.12455689318952921,4.155331930991456,0.745600902857125,0.3557818495420743,0.2652712682387484,0.00892162398832569,0.0011883760116743088
aki,comorbidity,CLIP-ViT-B16,Edema,0.849966,0.830668,0.019298,0.5963737002321773,0.5963737002321773,1.8155232174158977,63.77312931303896,0.12455689318952921,4.155331930991456,2.0136414929751463,0.3557818495420743,0.7164170946853614,0.016414734695484663,0.002883265304515336
aki,comorbidity,CLIP-ViT-B16,Enlarged Cardiomediastinum,0.762605,0.74986,0.012745,0.11247792707951415,0.11247792707951415,1.1190475559924475,63.77312931303896,0.12455689318952921,4.155331930991456,-0.46343728716703525,0.3557818495420743,-0.16488257517504923,0.0017771705081804363,0.010967829491819563
aki,comorbidity,CLIP-ViT-B16,Lung Opacity,0.702691,0.695709,0.006982,0.19205727808142034,0.19205727808142034,1.2117399211150752,63.77312931303896,0.12455689318952921,4.155331930991456,-0.056067905905426325,0.3557818495420743,-0.019947943262983568,0.0041843993431942925,0.002797600656805708
aki,comorbidity,CLIP-ViT-B16,Pleural Effusion,0.833583,0.818003,0.01558,0.5304654026001534,0.5304654026001534,1.6997231801550259,63.77312931303896,0.12455689318952921,4.155331930991456,1.6762546949134176,0.3557818495420743,0.5963809956598812,0.014421047230972883,0.0011589527690271176
aki,comorbidity,CLIP-ViT-B16,Pneumonia,0.717162,0.709235,0.007927,0.2192049639951816,0.2192049639951816,1.2450864484289446,63.77312931303896,0.12455689318952921,4.155331930991456,0.08290201372998916,0.3557818495420743,0.029495031775617984,0.005005600967896412,0.002921399032103588
aki,comorbidity,CLIP-ViT-B16,Pneumothorax,0.672665,0.669517,0.003148,-0.37104951674775116,0.37104951674775116,0.6900097736729459,63.77312931303896,0.12455689318952921,4.155331930991456,0.8601993995968119,0.3557818495420743,0.3060433333635356,0.0095988098999096,-0.0064508098999096
aki,comorbidity,CLIP-ViT-B16,Support Devices,0.745818,0.736389,0.009429,0.5168521298985904,0.5168521298985904,1.6767411700915515,63.77312931303896,0.12455689318952921,4.155331930991456,1.6065678929030767,0.3557818495420743,0.5715876963519698,0.014009253691901112,-0.004580253691901112
copd,comorbidity,CLIP-ViT-B16,Atelectasis,0.695069,0.691412,0.003657,-0.07114461506330085,0.07114461506330085,0.9313271984467021,63.77312931303896,0.12455689318952921,4.155331930991456,-0.6750239051721824,0.3557818495420743,-0.24016125346727282,0.0005268619887044464,0.0031301380112955537
copd,comorbidity,CLIP-ViT-B16,Cardiomegaly,0.782114,0.778532,0.003581,0.2149035604066176,0.2149035604066176,1.2397423309544096,63.77312931303896,0.12455689318952921,4.155331930991456,0.06088298371317219,0.3557818495420743,0.021661060551112388,0.004875486024521524,-0.0012944860245215238
copd,comorbidity,CLIP-ViT-B16,Consolidation,0.845705,0.840793,0.004912,0.17717468617540708,0.17717468617540708,1.1938396221906862,63.77312931303896,0.12455689318952921,4.155331930991456,-0.13225239572586267,0.3557818495420743,-0.04705300195771774,0.0037342096404026624,0.0011777903595973373
copd,comorbidity,CLIP-ViT-B16,Edema,0.849966,0.842356,0.007609,0.3024748718448196,0.3024748718448196,1.353203672482073,63.77312931303896,0.12455689318952921,4.155331930991456,0.5091634799438275,0.3557818495420743,0.18115112461369381,0.00752446698955816,8.453301044184045e-05
copd,comorbidity,CLIP-ViT-B16,Enlarged Cardiomediastinum,0.762605,0.756209,0.006397,0.061764628513885436,0.061764628513885436,1.0637119477990897,63.77312931303896,0.12455689318952921,4.155331930991456,-0.7230403726196996,0.3557818495420743,-0.2572446410642273,0.00024312288038658668,0.006153877119613413
copd,comorbidity,CLIP-ViT-B16,Lung Opacity,0.702691,0.691162,0.011529,0.22438586586011416,0.22438586586011416,1.2515538581728407,63.77312931303896,0.12455689318952921,4.155331930991456,0.10942322508096056,0.3557818495420743,0.03893079740216284,0.005162320219858445,0.006366679780141555
copd,comorbidity,CLIP-ViT-B16,Pleural Effusion,0.833583,0.830717,0.002866,0.22767608273319795,0.22767608273319795,1.2556785235954864,63.77312931303896,0.12455689318952921,4.155331930991456,0.12626595620316514,0.3557818495420743,0.044923135432160644,0.005261847356365836,-0.002395847356365836
copd,comorbidity,CLIP-ViT-B16,Pneumonia,0.717162,0.714865,0.002297,0.1601132993020019,0.1601132993020019,1.173643836486692,63.77312931303896,0.12455689318952921,4.155331930991456,-0.21959021045518254,0.3557818495420743,-0.07812621121707819,0.003218112663864062,-0.0009211126638640622
copd,comorbidity,CLIP-ViT-B16,Pneumothorax,0.672665,0.673535,-0.000869,0.24097369147724373,0.24097369147724373,1.2724875575999903,63.77312931303896,0.12455689318952921,4.155331930991456,0.1943368637705206,0.3557818495420743,0.06914152882648195,0.005664092245302323,-0.006533092245302323
copd,comorbidity,CLIP-ViT-B16,Support Devices,0.745818,0.746124,-0.000306,0.10254424945860997,0.10254424945860997,1.1079863286202827,63.77312931303896,0.12455689318952921,4.155331930991456,-0.5142881178804335,0.3557818495420743,-0.18297437777701298,0.0014766825687123246,-0.0017826825687123247
asthma,comorbidity,CLIP-ViT-B16,Atelectasis,0.695069,0.694828,0.000241,-0.0653139965898682,0.0653139965898682,0.9367732735791403,63.77312931303896,0.12455689318952921,4.155331930991456,-0.7048710377510579,0.3557818495420743,-0.25078032149971263,0.00035048918924701807,-0.00010948918924701806
asthma,comorbidity,CLIP-ViT-B16,Cardiomegaly,0.782114,0.782282,-0.000169,0.1340556078470783,0.1340556078470783,1.1434564030255632,63.77312931303896,0.12455689318952921,4.155331930991456,-0.35298041170027544,0.3557818495420743,-0.12558402372684685,0.002429882734184392,-0.002598882734184392
asthma,comorbidity,CLIP-ViT-B16,Consolidation,0.845705,0.844511,0.001194,-0.17043641437522872,0.17043641437522872,0.8432967094720091,63.77312931303896,0.12455689318952921,4.155331930991456,-0.1667458362911854,0.3557818495420743,-0.05932514203911787,0.0035303808585474107,-0.002336380858547411
asthma,comorbidity,CLIP-ViT-B16,Edema,0.849966,0.84999,-2.4e-05,-0.0441815607529702,0.0441815607529702,0.9567802279636776,63.77312931303896,0.12455689318952921,4.155331930991456,-0.813048689403703,0.3557818495420743,-0.289267966483809,-0.0002887546379543686,0.0002647546379543686
asthma,comorbidity,CLIP-ViT-B16,Enlarged Cardiomediastinum,0.762605,0.762464,0.000141,0.003589298608315644,0.003589298608315644,1.003595747854347,63.77312931303896,0.12455689318952921,4.155331930991456,-1.020841848127514,0.3557818495420743,-0.3631970008167563,-0.0015166468321331488,0.0016576468321331489
asthma,comorbidity,CLIP-ViT-B16,Lung Opacity,0.702691,0.703388,-0.000697,0.013983004684201177,0.013983004684201177,1.0140812241613872,63.77312931303896,0.12455689318952921,4.155331930991456,-0.9676361162405186,0.3557818495420743,-0.3442673671197613,-0.0012022433008963699,0.0005052433008963698
asthma,comorbidity,CLIP-ViT-B16,Pleural Effusion,0.833583,0.833232,0.000351,-0.15568291138992799,0.15568291138992799,0.8558305214612533,63.77312931303896,0.12455689318952921,4.155331930991456,-0.24226951557350695,0.3557818495420743,-0.08619509633840468,0.003084096020124586,-0.002733096020124586
asthma,comorbidity,CLIP-ViT-B16,Pneumonia,0.717162,0.717143,2e-05,-0.043233261418606256,0.043233261418606256,0.9576879723556637,63.77312931303896,0.12455689318952921,4.155331930991456,-0.8179030656737656,0.3557818495420743,-0.29099506545154497,-0.0003174401383155192,0.0003374401383155192
asthma,comorbidity,CLIP-ViT-B16,Pneumothorax,0.672665,0.672423,0.000243,-0.03941830845565228,0.03941830845565228,0.9613484848252837,63.77312931303896,0.12455689318952921,4.155331930991456,-0.8374319385345593,0.3557818495420743,-0.2979430839574302,-0.0004328402347101787,0.0006758402347101786
asthma,comorbidity,CLIP-ViT-B16,Support Devices,0.745818,0.746571,-0.000753,0.12500456558816556,0.12500456558816556,1.1331536265678035,63.77312931303896,0.12455689318952921,4.155331930991456,-0.3993130022324304,0.3557818495420743,-0.14206831848045254,0.002156093998309155,-0.0029090939983091547
respiratory_failure,comorbidity,CLIP-ViT-B16,Atelectasis,0.695069,0.696331,-0.001262,0.036461529757757585,0.036461529757757585,1.0371344044385047,63.77312931303896,0.12455689318952921,4.155331930991456,-0.8525677883941545,0.3557818495420743,-0.3033281446148681,-0.0005222810613909135,-0.0007397189386090866
respiratory_failure,comorbidity,CLIP-ViT-B16,Cardiomegaly,0.782114,0.775909,0.006204,0.365324902981282,0.365324902981282,1.44098211148501,63.77312931303896,0.12455689318952921,4.155331930991456,0.8308949086874506,0.3557818495420743,0.29561732738791413,0.009425643680853205,-0.0032216436808532043
respiratory_failure,comorbidity,CLIP-ViT-B16,Consolidation,0.845705,0.84069,0.005015,0.38615928678095585,0.38615928678095585,1.4713190138198466,63.77312931303896,0.12455689318952921,4.155331930991456,0.9375468219109792,0.3557818495420743,0.33356214233178194,0.010055871608209876,-0.005040871608209875
respiratory_failure,comorbidity,CLIP-ViT-B16,Edema,0.849966,0.843931,0.006034,0.28626089272032873,0.28626089272032873,1.331439772888303,63.77312931303896,0.12455689318952921,4.155331930991456,0.4261635740565042,0.3557818495420743,0.15162126458528383,0.0070340036019156515,-0.0010000036019156512
respiratory_failure,comorbidity,CLIP-ViT-B16,Enlarged Cardiomediastinum,0.762605,0.757294,0.005311,0.08692328994546439,0.08692328994546439,1.0908130001840557,63.77312931303896,0.12455689318952921,4.155331930991456,-0.5942523363801587,0.3557818495420743,-0.21142419533203177,0.0010041576775539724,0.004306842322446027
respiratory_failure,comorbidity,CLIP-ViT-B16,Lung Opacity,0.702691,0.697518,0.005173,0.21119783917724155,0.21119783917724155,1.2351566932747238,63.77312931303896,0.12455689318952921,4.155331930991456,0.04191327177995013,0.3557818495420743,0.014911981354230285,0.004763390124196032,0.00040960987580396756
respiratory_failure,comorbidity,CLIP-ViT-B16,Pleural Effusion,0.833583,0.830875,0.002708,0.25428715080299047,0.25428715080299047,1.289542044141387,63.77312931303896,0.12455689318952921,4.155331930991456,0.2624889110000982,0.3557818495420743,0.09338879023989986,0.00606681660506688,-0.0033588166050668804
respiratory_failure,comorbidity,CLIP-ViT-B16,Pneumonia,0.717162,0.715412,0.00175,0.11404650286320113,0.11404650286320113,1.12080424427874,63.77312931303896,0.12455689318952921,4.155331930991456,-0.4554076948366429,0.3557818495420743,-0.16202579196467337,0.0018246190084365557,-7.461900843655565e-05
respiratory_failure,comorbidity,CLIP-ViT-B16,Pneumothorax,0.672665,0.672272,0.000394,-0.14290955800211275,0.14290955800211275,0.8668324634101816,63.77312931303896,0.12455689318952921,4.155331930991456,-0.3076567422939854,0.3557818495420743,-0.10945868479744343,0.0026977095491638684,-0.0023037095491638686
respiratory_failure,comorbidity,CLIP-ViT-B16,Support Devices,0.745818,0.742405,0.003413,0.3493210535247676,0.3493210535247676,1.4181044046816034,63.77312931303896,0.12455689318952921,4.155331930991456,0.7489706636562484,0.3557818495420743,0.2664701679683749,0.008941536592796914,-0.0055285365927969145
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Atelectasis,0.695069,0.695966,-0.000897,-0.34176358131893914,0.34176358131893914,0.7105161641484208,63.77312931303896,0.12455689318952921,4.155331930991456,0.710283708590274,0.3557818495420743,0.25270605154185144,0.008712927477685505,-0.009609927477685505
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Cardiomegaly,0.782114,0.781926,0.000188,0.22279650313614072,0.22279650313614072,1.24956626504523,63.77312931303896,0.12455689318952921,4.155331930991456,0.1012872237022886,0.3557818495420743,0.03603615578378207,0.005114242926813501,-0.004926242926813501
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Consolidation,0.845705,0.845002,0.000703,0.035711478797985315,0.035711478797985315,1.0363567924438097,63.77312931303896,0.12455689318952921,4.155331930991456,-0.8564073245495798,0.3557818495420743,-0.304694181889629,-0.000544969664343334,0.001247969664343334
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Edema,0.849966,0.847801,0.002165,0.30353374473449374,0.30353374473449374,1.3546373020468616,63.77312931303896,0.12455689318952921,4.155331930991456,0.5145838859721567,0.3557818495420743,0.18307960669572176,0.007556497275311269,-0.005391497275311269
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Enlarged Cardiomediastinum,0.762605,0.762221,0.000384,-0.2878675139380411,0.2878675139380411,0.7498609317802121,63.77312931303896,0.12455689318952921,4.155331930991456,0.43438792224659667,0.3557818495420743,0.15454733839563292,0.00708260295430456,-0.00669860295430456
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Lung Opacity,0.702691,0.699159,0.003532,0.5916276754796344,0.5916276754796344,1.8069271140822418,63.77312931303896,0.12455689318952921,4.155331930991456,1.9893464322269203,0.3557818495420743,0.7077733530376205,0.016271170221884755,-0.012739170221884755
pulmonary_fibrosis,comorbidity,CLIP-ViT-B16,Pleural Effusion,0.833583,0.834248,-0.000665,-0.4517024526858588,0.4517024526858588,0.6365435433715441,63.77312931303896,0.12455689318952921,4.155331930991456,1.2730644983490258,0.3557818495420743,0.45293324180896943,0.012038514051481375,-0.012703514051481376
